year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",331,63,18.73,1,15.43,0,27.84,0,0,3844,1134,17,564,0,2129
2024,1,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62,14,8.97,4,1.03,0,0,5,1,1557,498,1003,56,0,0
2024,1,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",1,1,0,0,1,0,0,0,0,48,0,0,48,0,0
2024,1,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",74,14,7.82,2,2.47,0,1.7,4,0,710,238,262,111,0,99
2024,1,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",243,62,21.32,5.61,14.28,0,20.79,4,2,3747,1296,703,670,0,1078
2024,1,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",264,50,23.38,9.58,8.42,0,8.63,3,7,3904,1923,922,377,0,682
2024,1,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",61,8,2.83,0.97,1.82,0,2.38,6,0,676,213,119,66,0,278
2024,1,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62,6,1.56,2.98,1.46,0,0,5,0,549,65,394,90,0,0
2024,1,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",49,14,9.26,4,0.74,0,0,1,0,2491,1836,620,35,0,0
2024,1,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",286,74,30.73,9,17.71,0,16.56,5,1,6843,2812,1339,938,0,1754
2024,1,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",642,105,49.19,16.54,15.86,0,23.41,1,0,7608,3259,1893,660,0,1796
2024,1,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",108,50,25.91,9.18,7.33,0,7.58,12,0,5027,2234,1103,626,0,1064
2024,1,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62,6,3,2.7,0.3,0,0,2,0,857,98,742,17,0,0
2024,1,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",69,11,5.48,3,1.52,0,1,6,0,1114,282,437,197,0,198
2024,1,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",93,18,11.91,3.14,2.08,0,0.87,8,0,1197,726,258,116,0,97
2024,1,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",131,37,15.54,2,6.5,0,12.95,9,2,2578,1196,121,298,0,963
2024,1,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",53,6,2.82,0,0.21,0,2.97,3,0,479,157,0,15,0,307
2024,1,OO,SkyWest Airlines Inc.,VEL,"Vernal, UT: Vernal Regional",52,8,2.47,1,2.2,0,2.33,0,1,552,327,49,90,0,86
2024,1,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",206,47,16.59,0.82,14.56,1,14.03,8,0,4103,2262,42,594,157,1048
2024,1,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",149,37,18.55,6.77,2.26,0,9.42,8,1,3390,1731,355,100,0,1204
2024,1,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",111,26,15.58,0,2.92,0,7.5,0,0,1302,800,0,139,0,363
2024,1,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",134,12,1.03,3.14,3.19,0,4.63,4,0,515,38,156,88,0,233
2024,1,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",120,30,6.63,3.49,11.44,0,8.44,4,0,3578,1228,592,680,0,1078
2024,1,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",48,3,0.12,0.3,1.89,0,0.68,11,4,630,10,34,286,0,300
2024,1,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",25,2,1,0,0,0,1,2,0,132,24,0,0,0,108
2024,1,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",27,3,0,1,2,0,0,1,0,240,0,95,145,0,0
2024,1,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",62,13,2.02,0.9,6,0.16,3.92,4,0,946,109,204,313,10,310
2024,1,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",108,19,1.47,1.25,4.23,0,12.05,4,0,1970,98,47,270,0,1555
2024,1,PT,Piedmont Airlines,BTV,"Burlington, VT: Burlington International",2,1,0.09,0,0,0,0.91,0,0,108,10,0,0,0,98
2024,1,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",34,2,0,0,1.92,0,0.08,3,0,122,0,0,116,0,6
2024,1,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",143,12,3.5,1,2.77,0,4.73,2,0,697,196,166,123,0,212
2024,1,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",93,18,3.83,3.33,3.5,0,7.34,0,0,1375,138,442,136,0,659
2024,1,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",204,32,7.13,2.42,10.21,0,12.24,2,1,2133,215,201,284,0,1433
2024,1,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",61,10,2.52,2.93,2.68,0,1.87,1,0,1403,240,692,314,0,157
2024,1,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",2645,412,60.98,31.38,133.22,0.3,186.12,47,11,39316,7585,5466,6242,27,19996
2024,1,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",7,1,0,0,1,0,0,0,0,31,0,0,31,0,0
2024,1,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",30,4,0,1.77,2.23,0,0,1,0,359,0,263,96,0,0
2024,1,PT,Piedmont Airlines,DSM,"Des Moines, IA: Des Moines International",12,2,1.38,0,0.04,0,0.57,1,0,397,273,0,8,0,116
2024,1,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",62,15,2.94,2.83,6.3,0,2.94,2,0,1039,254,209,142,0,434
2024,1,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",93,14,1.59,2.44,4.69,0.21,5.08,2,0,2110,74,712,154,13,1157
2024,1,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",119,8,0,1.11,1.7,0,5.18,3,0,296,0,35,53,0,208
2024,1,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",116,21,3.62,2.02,5.79,0,9.56,1,0,1084,194,113,235,0,542
2024,1,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",62,8,2,1.25,3.43,0,1.32,1,0,317,139,45,94,0,39
2024,1,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",120,27,4.11,4.78,9.55,0,8.56,3,0,2806,137,1183,287,0,1199
2024,1,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",110,23,2.99,2.86,10.14,0,7.01,1,0,1264,153,302,307,0,502
2024,1,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",13,4,1,0,1.56,0,1.44,1,0,329,99,0,101,0,129
2024,1,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",67,8,3.3,1.91,1.12,0,1.66,0,0,626,267,178,84,0,97
2024,1,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",14,3,0.32,0,1.03,0,1.65,1,0,144,19,0,48,0,77
2024,1,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",61,13,1.15,0.99,6.33,0,4.52,5,0,846,33,136,265,0,412
2024,1,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",69,12,0.38,1.61,5.52,0,4.5,1,1,657,9,97,192,0,359
2024,1,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",25,4,0,0,2.23,0,1.77,1,0,202,0,0,124,0,78
2024,1,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93,25,4.15,2.9,10.84,0,7.11,2,0,1670,103,510,359,0,698
2024,1,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",120,11,2.18,2.43,3.03,0,3.37,3,3,1042,67,706,98,0,171
2024,1,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",245,53,8.41,5.74,17.92,0,20.93,3,0,4192,534,616,821,0,2221
2024,1,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62,11,2.13,1.66,4.79,0,2.42,0,0,1272,63,625,208,0,376
2024,1,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",82,23,1.09,3.17,5.64,0,13.09,1,0,1748,50,330,361,0,1007
2024,1,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",23,2,0.9,0.42,0.68,0,0,2,1,197,37,65,95,0,0
2024,1,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",93,20,1.38,2.62,12.52,0,3.49,0,2,906,24,194,465,0,223
2024,1,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",13,3,0.08,0.09,1.96,0,0.87,1,0,312,3,20,148,0,141
2024,1,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",19,1,0.59,0,0.41,0,0,0,0,17,10,0,7,0,0
2024,1,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",112,14,6.03,3.94,2.03,0,2,2,0,1179,694,287,33,0,165
2024,1,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",164,37,7.02,5.4,10.84,0,13.74,11,1,4033,394,1467,615,0,1557
2024,1,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",30,2,0,0,2,0,0,2,1,47,0,0,47,0,0
2024,1,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",85,7,0.68,2.63,1.38,0,2.32,2,0,333,21,83,28,0,201
2024,1,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",117,19,2.8,2.34,3.17,1,9.69,1,0,2767,124,498,106,44,1995
2024,1,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",1223,267,39.14,18.55,94.71,0,114.6,42,5,26927,5124,3966,4530,0,13307
2024,1,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",27,10,3.35,0,3.04,0,3.61,1,1,560,153,0,135,0,272
2024,1,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",44,9,3.99,1,1.7,0,2.31,1,0,1247,836,170,98,0,143
2024,1,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",51,14,0.91,1.03,6.21,0,5.85,1,0,1037,62,102,257,0,616
2024,1,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",112,29,8.05,0.8,8.41,0,11.73,5,0,3226,628,96,596,0,1906
2024,1,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",156,28,5.9,0.49,12.88,0,8.73,6,3,2819,528,78,678,0,1535
2024,1,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",105,24,3.96,1.68,8.82,0,9.54,2,1,2740,97,934,517,0,1192
2024,1,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",46,5,0,1.29,2.74,0,0.98,0,0,304,0,70,216,0,18
2024,1,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",120,16,3.98,3.41,3.34,0,5.26,0,0,2055,190,1272,126,0,467
2024,1,PT,Piedmont Airlines,SCE,"State College, PA: University Park",73,16,3.69,2.97,1.77,0,7.58,4,0,2585,530,917,289,0,849
2024,1,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",43,9,3.51,0.67,4.04,0,0.78,0,0,747,216,88,342,0,101
2024,1,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",96,21,1.91,1.07,7.27,0,10.74,2,3,1670,139,179,448,0,904
2024,1,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",86,13,1.98,1.65,3.89,0,5.49,2,0,463,99,48,128,0,188
2024,1,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",118,19,6.17,1.74,1.15,0,9.94,0,1,1397,197,223,108,0,869
2024,1,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",14,3,0,0,0.18,0,2.82,1,0,242,0,0,15,0,227
2024,1,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",20,5,0,0.14,1.61,0,3.25,0,0,271,0,3,109,0,159
2024,1,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",7,2,0.88,0,1.12,0,0,0,0,69,45,0,24,0,0
2024,1,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",17,6,3,0.22,1.14,0,1.63,0,0,434,313,11,29,0,81
2024,1,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",332,109,14.53,7.19,32.71,0.38,54.19,13,0,7853,718,407,1374,9,5345
2024,1,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",51,4,2.04,0.12,0.78,0,1.05,1,0,248,98,16,42,0,92
2024,1,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",364,77,31.59,4.28,13.93,0,27.2,2,1,4444,1617,408,467,0,1952
2024,1,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,1,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",85,19,5.69,0,7.29,1,5.01,4,0,968,357,0,262,21,328
2024,1,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",30,7,2.63,0.98,0.57,0,2.82,1,1,828,257,42,31,0,498
2024,1,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62,8,2,1.59,1.69,0,2.72,2,0,460,286,43,57,0,74
2024,1,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31,7,3.45,0,2.55,0,1,0,0,279,191,0,56,0,32
2024,1,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",82,18,6.91,0,3.94,0,7.15,11,0,963,375,0,153,0,435
2024,1,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",169,43,9.29,8.71,7.3,0,17.7,4,1,2711,376,584,397,0,1354
2024,1,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",72,14,4.59,3.74,1.73,0,3.93,9,0,947,617,139,49,0,142
2024,1,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",256,46,14.41,2.13,9.96,0,19.51,4,1,1739,431,79,300,0,929
2024,1,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",7,1,0,1,0,0,0,0,0,21,0,21,0,0,0
2024,1,QX,Horizon Air,HDN,"Hayden, CO: Yampa Valley",14,2,2,0,0,0,0,0,0,49,49,0,0,0,0
2024,1,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",24,2,1,0.77,0.23,0,0,0,0,70,27,33,10,0,0
2024,1,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",28,5,1.78,0,1.44,0,1.78,0,0,207,55,0,49,0,103
2024,1,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",110,31,7.96,1,10.11,0,11.93,3,0,2085,533,57,583,0,912
2024,1,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",113,33,7.44,1,7.6,1.69,15.26,8,0,2405,691,367,184,29,1134
2024,1,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",145,29,6.24,2,5.01,0,15.75,5,1,1179,248,57,176,0,698
2024,1,QX,Horizon Air,MSO,"Missoula, MT: Missoula Montana",92,15,6.15,4.98,0.73,0,3.14,7,2,853,337,388,20,0,108
2024,1,QX,Horizon Air,OAK,"Oakland, CA: Metro Oakland International",33,7,3.38,0.57,0.65,0,2.41,1,0,371,241,26,30,0,74
2024,1,QX,Horizon Air,OME,"Nome, AK: Nome Airport",30,9,2.68,4.87,1.45,0,0,3,0,982,650,295,37,0,0
2024,1,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",20,1,1,0,0,0,0,0,0,18,18,0,0,0,0
2024,1,QX,Horizon Air,ORD,"Chicago, IL: Chicago O'Hare International",5,2,0.99,0,1.01,0,0,0,0,92,67,0,25,0,0
2024,1,QX,Horizon Air,OTZ,"Kotzebue, AK: Ralph Wien Memorial",30,10,1.7,1.57,1.59,0,5.13,2,0,502,38,100,87,0,277
2024,1,QX,Horizon Air,PAE,"Everett, WA: Snohomish County",180,41,2.34,1,20.1,0,17.56,1,0,1761,96,16,550,0,1099
2024,1,QX,Horizon Air,PDX,"Portland, OR: Portland International",717,163,29.83,8.19,53.28,0.94,70.75,28,0,10563,1754,865,2134,16,5794
2024,1,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",96,25,9.17,1,7.35,0,7.47,2,0,1399,340,190,250,0,619
2024,1,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",87,15,3.28,1.13,2.07,0,8.52,7,1,785,124,62,59,0,540
2024,1,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",60,15,4.85,2,4.01,0,4.14,2,0,512,222,111,80,0,99
2024,1,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",100,20,7.82,0,2.66,0,9.52,6,0,949,442,0,103,0,404
2024,1,QX,Horizon Air,RDD,"Redding, CA: Redding Regional",23,5,2,0,0,0,3,0,0,284,131,0,0,0,153
2024,1,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",113,21,4.51,0.22,6.09,0,10.18,21,1,932,173,17,246,0,496
2024,1,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",63,8,3,1.19,1.88,0,1.92,1,0,498,96,106,56,0,240
2024,1,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",72,13,4.91,1,0.61,0,6.48,4,0,747,470,31,38,0,208
2024,1,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",9,3,1.22,0,1,0,0.78,0,0,232,81,0,16,0,135
2024,1,QX,Horizon Air,SBP,"San Luis Obispo, CA: San Luis County Regional",21,6,3.22,0,0.79,0,1.99,0,0,247,91,0,22,0,134
2024,1,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",1388,319,59.96,28.01,127.86,1.64,101.53,52,1,20667,4817,2740,5037,38,8035
2024,1,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",169,57,4.15,3.04,33.72,0,16.09,5,0,3440,277,212,1704,0,1247
2024,1,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",48,6,2.84,1.93,1.22,0,0,0,0,444,211,206,27,0,0
2024,1,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",78,25,10.97,1,3.41,0,9.62,2,0,1794,919,36,124,0,715
2024,1,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",53,11,1.38,0.15,3.76,0,5.71,0,0,598,28,6,115,0,449
2024,1,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",39,7,4.14,0.69,1.16,0,1,0,1,245,111,34,38,0,62
2024,1,QX,Horizon Air,TUS,"Tucson, AZ: Tucson International",51,9,5.86,1,1.14,0,1,1,0,354,263,18,34,0,39
2024,1,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",62,7,1.22,0,1,0,4.78,5,0,358,29,0,26,0,303
2024,1,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",127,16,8.13,0,1.78,0,6.1,4,1,1079,636,0,64,0,379
2024,1,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",62,25,9.43,3.03,2.04,0,10.5,1,0,2738,901,691,89,0,1057
2024,1,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",39,9,3.3,0,2.17,0,3.53,0,1,719,176,0,149,0,394
2024,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",530,104,39.48,5.73,21,0,37.79,30,3,8742,2715,1245,1283,0,3499
2024,1,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",717,171,45.81,3.91,54.64,0,66.64,45,4,12251,3241,685,2388,0,5937
2024,1,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",120,41,9.73,0.68,6.08,0,24.51,12,0,4119,1176,163,219,0,2561
2024,1,UA,United Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",62,18,3.68,0,4.47,0,9.85,1,0,1084,226,0,171,0,687
2024,1,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",387,69,22.15,1.53,17.14,0,28.18,53,0,6438,1999,175,1646,0,2618
2024,1,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",74,10,4.31,0,1.67,0,4.02,11,0,591,168,0,72,0,351
2024,1,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",861,189,57.74,9.94,39.64,0,81.68,62,5,14268,4628,997,1889,0,6754
2024,1,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31,11,4.19,0,4.26,0,2.55,0,0,277,110,0,87,0,80
2024,1,UA,United Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",82,21,7.87,2,2.88,0,8.25,3,1,1908,413,721,97,0,677
2024,1,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",78,12,4.98,1.7,2.47,0,2.85,12,1,715,292,83,94,0,246
2024,1,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",39,4,2.64,0,0.13,0,1.23,2,0,212,150,0,4,0,58
2024,1,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",247,37,9.73,0.84,5.97,0,20.47,35,0,3037,885,164,269,0,1719
2024,1,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",190,34,16.91,0.98,5.25,0,10.87,8,1,4646,1432,582,309,0,2323
2024,1,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",158,35,6.42,2.95,10.88,0,14.75,6,0,2099,348,359,443,0,949
2024,1,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",85,20,8.32,3.43,1.31,0,6.93,7,0,3955,1351,1771,99,0,734
2024,1,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",698,138,45.79,3.88,25.18,0,63.15,66,1,10714,3623,421,842,0,5828
2024,1,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",320,71,19.74,5.58,15.64,0,30.04,15,2,6543,2281,804,935,0,2523
2024,1,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",213,58,19.81,4.97,9.91,0,23.31,6,0,4190,1064,1385,473,0,1268
2024,1,UA,United Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",58,18,6.38,0,3.75,0,7.88,1,0,1276,448,0,174,0,654
2024,1,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183,49,23.16,1.29,8.29,0,16.26,4,0,3450,1713,154,324,0,1259
2024,1,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",532,114,41.05,6.28,32.82,0,33.85,22,4,8474,3011,781,1740,0,2942
2024,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",7901,1381,421.14,88.56,387.45,0,483.86,551,9,125016,34892,17098,16432,0,56594
2024,1,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",610,178,54.06,5.01,61.03,0,57.89,19,1,11899,2920,659,3245,0,5075
2024,1,UA,United Air Lines Network,DRO,"Durango, CO: Durango La Plata County",54,14,5.38,0.61,1.51,0,6.5,0,0,1849,396,613,43,0,797
2024,1,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",141,41,9.98,2.1,9.93,0,18.99,7,0,3515,589,490,435,0,2001
2024,1,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",173,40,15.44,2.04,9.03,0,13.49,7,1,2399,973,271,449,0,706
2024,1,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",115,34,5.89,1.95,22.79,0,3.36,2,0,2087,410,318,1139,0,220
2024,1,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",23,3,0.88,0,2.12,0,0,0,0,115,43,0,72,0,0
2024,1,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",124,22,7.94,1,1.85,0,11.21,19,0,1738,767,40,71,0,860
2024,1,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",5785,864,259.18,38.87,244.31,0,321.64,573,5,80073,24108,9402,13320,0,33243
2024,1,UA,United Air Lines Network,EYW,"Key West, FL: Key West International",124,27,7.63,3.39,13.74,0,2.23,3,3,1778,567,277,647,0,287
2024,1,UA,United Air Lines Network,FAT,"Fresno, CA: Fresno Yosemite International",23,1,1,0,0,0,0,0,0,54,54,0,0,0,0
2024,1,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",63,12,2.41,3.32,2.95,0,3.32,8,0,661,97,270,139,0,155
2024,1,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1391,252,47.94,17.64,108.86,0,77.56,86,5,20141,7457,1546,5337,0,5801
2024,1,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",169,24,5.65,0.6,8.82,0,8.92,4,0,1790,376,35,487,0,892
2024,1,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",25,1,0,0,0,0,1,2,0,58,0,0,0,0,58
2024,1,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",10,2,0,0,2,0,0,0,0,52,0,0,52,0,0
2024,1,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",706,108,17.83,7.21,35.32,0,47.64,31,1,8126,1176,816,1721,0,4413
2024,1,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",810,123,43.2,4.99,30.79,0,44.01,24,1,9112,3185,491,1487,0,3949
2024,1,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",46,10,4.02,0.12,4.34,0,1.52,3,1,705,188,21,350,0,146
